WEO Country Code	ISO	WEO Subject Code	Country	Subject Descriptor	Subject Notes	Units	Scale	Country/Series-specific Notes	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	Estimates Start After
233	COL	NGDPDPC	Colombia	"Gross domestic product per capita, current prices"	GDP is expressed in current U.S. dollars per person. Data are derived by first converting GDP in national currency to U.S. dollars and then dividing it by total population.	U.S. dollars	Units	"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."	"1,367.55"	"1,457.42"	"1,527.22"	"1,485.80"	"1,437.03"	"1,283.76"	"1,259.56"	"1,285.18"	"1,357.44"	"1,342.15"	"1,341.39"	"1,387.63"	"1,575.90"	"1,751.30"	"2,158.76"	"2,399.89"	"2,472.21"	"2,662.22"	"2,411.25"	"2,072.33"	"1,979.75"	"1,903.62"	"1,850.67"	"1,782.24"	"2,163.46"	"2,669.48"	"2,905.21"	"3,614.23"	"3,773.09"	2006
233	COL	NGAP_NPGDP	Colombia	Output gap in percent of potential GDP	"Output gaps for advanced economies are calculated as actual GDP less potential GDP as a percent of potential GDP. Estimates of output gaps are subject to a significant margin of uncertainty. For a discussion of approaches to calculating potential output, see Paula R. De Masi, ""IMF Estimates of Potential Output: Theory and Practice,"" in Staff Studies for the World Economic Outlook (Washington: IMF, December 1997), pp. 40-46."	Percent of potential GDP																																
233	COL	PPPGDP	Colombia	Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP	"These data form the basis for the country weights used to generate the World Economic Outlook country group composites for the domestic economy.   Please note:   The IMF is not a primary source for purchasing power parity (PPP) data. WEO weights have been created from primary sources and are used solely for purposes of generating country group composites. For primary source information, please refer to one of the following sources: the Organization for Economic Cooperation and Development, the World Bank, or the Penn World Tables.  For further information see Box A2 in the April 2004 World Economic Outlook, Box 1.2 in the September 2003 World Economic Outlook for a discussion on the measurement of global growth and Box A.1 in the May 2000 World Economic Outlook for a summary of the revised PPP-based weights, and Annex IV of the May 1993 World Economic Outlook. See also Anne Marie Gulde and Marianne Schulze-Ghattas, ""Purchasing Power Parity Based Weights for the World Economic Outlook,"" in Staff Studies for the World Economic Outlook (Washington: IMF, December 1993), pp. 106-23."	Current international dollar	Billions	"See notes for:  Gross domestic product, current prices (National currency)."	77.726	86.963	93.143	98.351	105.462	112.047	121.187	131.181	141.17	151.512	164.1	173.868	185.61	200.74	215.559	231.413	240.648	253.045	257.309	250.058	262.98	273.252	283.398	300.593	324.285	350.571	386.353	422.483	450.231	2006
233	COL	PPPPC	Colombia	Gross domestic product based on purchasing-power-parity (PPP) per capita GDP	"These data form the basis for the country weights used to generate the World Economic Outlook country group composites for the domestic economy.   Please note:   The IMF is not a primary source for purchasing power parity (PPP) data. WEO weights have been created from primary sources and are used solely for purposes of generating country group composites. For primary source information, please refer to one of the following sources: the Organization for Economic Cooperation and Development, the World Bank, or the Penn World Tables.  For further information see Box A2 in the April 2004 World Economic Outlook, Box 1.2 in the September 2003 World Economic Outlook for a discussion on the measurement of global growth and Box A.1 in the May 2000 World Economic Outlook for a summary of the revised PPP-based weights, and Annex IV of the May 1993 World Economic Outlook. See also Anne Marie Gulde and Marianne Schulze-Ghattas, ""Purchasing Power Parity Based Weights for the World Economic Outlook,"" in Staff Studies for the World Economic Outlook (Washington: IMF, December 1993), pp. 106-23."	Current international dollar	Units	"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."	"2,732.34"	"2,990.44"	"3,134.20"	"3,239.49"	"3,401.53"	"3,539.21"	"3,751.34"	"3,979.58"	"4,195.80"	"4,415.51"	"4,692.63"	"4,872.13"	"5,098.31"	"5,406.80"	"5,695.21"	"6,004.23"	"6,124.01"	"6,316.00"	"6,302.45"	"6,012.61"	"6,213.88"	"6,344.26"	"6,465.25"	"6,742.24"	"7,154.62"	"7,614.62"	"8,260.29"	"8,891.18"	"9,326.61"	2006
233	COL	PPPSH	Colombia	Gross domestic product based on purchasing-power-parity (PPP) share of world total	"These data form the basis for the country weights used to generate the World Economic Outlook country group composites for the domestic economy.   Please note:   The IMF is not a primary source for purchasing power parity (PPP) data. WEO weights have been created from primary sources and are used solely for purposes of generating country group composites. For primary source information, please refer to one of the following sources: the Organization for Economic Cooperation and Development, the World Bank, or the Penn World Tables.  For further information see Box A2 in the April 2004 World Economic Outlook, Box 1.2 in the September 2003 World Economic Outlook for a discussion on the measurement of global growth and Box A.1 in the May 2000 World Economic Outlook for a summary of the revised PPP-based weights, and Annex IV of the May 1993 World Economic Outlook. See also Anne Marie Gulde and Marianne Schulze-Ghattas, ""Purchasing Power Parity Based Weights for the World Economic Outlook,"" in Staff Studies for the World Economic Outlook (Washington: IMF, December 1993), pp. 106-23."	Percent		"See notes for:  Gross domestic product, current prices (National currency)."	0.603	0.604	0.604	0.596	0.589	0.585	0.598	0.607	0.604	0.602	0.611	0.616	0.631	0.652	0.663	0.673	0.661	0.656	0.643	0.595	0.584	0.579	0.573	0.572	0.57	0.573	0.571	0.567	0.563	2005
233	COL	PPPEX	Colombia	Implied PPP conversion rate	"These data form the basis for the country weights used to generate the World Economic Outlook country group composites for the domestic economy.   Please note:   The IMF is not a primary source for purchasing power parity (PPP) data. WEO weights have been created from primary sources and are used solely for purposes of generating country group composites. For primary source information, please refer to one of the following sources: the Organization for Economic Cooperation and Development, the World Bank, or the Penn World Tables.  For further information see Box A2 in the April 2004 World Economic Outlook, Box 1.2 in the September 2003 World Economic Outlook for a discussion on the measurement of global growth and Box A.1 in the May 2000 World Economic Outlook for a summary of the revised PPP-based weights, and Annex IV of the May 1993 World Economic Outlook. See also Anne Marie Gulde and Marianne Schulze-Ghattas, ""Purchasing Power Parity Based Weights for the World Economic Outlook,"" in Staff Studies for the World Economic Outlook (Washington: IMF, December 1993), pp. 106-23."	National currency per current international dollar		"See notes for:  Gross domestic product, current prices (National currency)."	23.663	26.556	31.228	36.168	42.592	51.62	65.239	78.349	96.789	116.283	143.571	174.885	210.309	254.702	313.292	364.885	418.501	480.972	545.972	606.118	665.055	690.055	717.899	760.219	794.814	813.853	829.665	844.472	875.176	2006
233	COL	NID_NGDP	Colombia	Investment	"Data are based on individual countries' national accounts statistics. For many countries, the estimates of national saving are built up from national accounts data on gross domestic investment and from balance of payments-based data on net foreign investment"	Percent of GDP																																
233	COL	NGSD_NGDP	Colombia	Gross national savings	"Data are based on individual countries' national accounts statistics. For many countries, the estimates of national saving are built up from national accounts data on gross domestic investment and from balance of payments-based data on net foreign investment"	Percent of GDP																																
233	COL	PCPI	Colombia	"Inflation, average consumer prices"	"Data for inflation are averages for the year, not end-of-period data. The index is based on 2000=100."	"Index, 2000=100"		Definition: Consumer price index annual average Source: National Statistical Office Latest actual data: 2006 Primary domestic currency:  Colombian pesos Data last updated: 09/2007	1.934	2.463	3.067	3.673	4.266	5.291	6.29	7.756	9.935	12.508	16.146	21.051	26.739	32.739	40.219	48.622	58.734	69.581	82.577	91.557	100	107.968	114.823	123.012	130.275	136.852	142.732	150.625	157.629	2006
233	COL	PCPIPCH	Colombia	"Inflation, average consumer prices"	"Data for inflation are averages for the year, not end-of-period data."	Annual percent change		"See notes for:  Average annual inflation, consumer prices (Index, 2000=100)."	25.9	27.4	24.5	19.8	16.1	24	18.9	23.3	28.1	25.9	29.1	30.4	27	22.4	22.8	20.9	20.8	18.5	18.7	10.9	9.2	8	6.3	7.1	5.9	5	4.3	5.5	4.6	2006
233	COL	PCPIE	Colombia	"Inflation, end of period consumer prices"	"Data for inflation are end of the period, not annual average data. The index is based on 2000=100."	"Index, 2000=100"		"Definition: Consumer price index, end of period Source: National Statistical Office Frequency of source data: Monthly Latest actual data: 2006 Primary domestic currency:  Colombian pesos Data last updated: 09/2007"	2.082	2.629	3.262	3.805	4.501	5.512	6.665	8.267	10.594	13.359	17.682	22.425	28.061	34.405	42.179	50.39	61.294	72.134	84.182	91.952	100	107.644	115.17	122.647	129.389	135.671	141.746	148.834	155.233	2006
233	COL	PCPIEPCH	Colombia	"Inflation, end of period consumer prices"	"Data for inflation are end of the period, not annual average data."	Annual percent change		"See notes for:  End of year inflation, consumer prices (Index, 2000=100)."	25.9	26.3	24.1	16.6	18.3	22.5	20.9	24	28.2	26.1	32.4	26.8	25.1	22.6	22.6	19.5	21.6	17.7	16.7	9.2	8.8	7.6	7	6.5	5.5	4.9	4.5	5	4.3	2006
233	COL	FLIBOR6	Colombia	Six-month London interbank offered rate (LIBOR)		Percent																																
233	COL	LUR	Colombia	Unemployment rate		Percent of total labor force																																
233	COL	LE	Colombia	Employment		Persons	Millions																															
233	COL	LP	Colombia	Population		Persons	Millions	Definition: Population Source: EMED - Emerging Markets Economic Data Latest actual data: 2006 Primary domestic currency:  Colombian pesos Data last updated: 09/2007	28.447	29.08	29.718	30.36	31.004	31.659	32.305	32.963	33.646	34.314	34.97	35.686	36.406	37.127	37.849	38.542	39.296	40.064	40.827	41.589	42.321	43.071	43.834	44.584	45.325	46.039	46.772	47.517	48.274	2006
